"tipoVoto","dataRegistroVoto","deputado_.id","deputado_.uri","deputado_.nome","deputado_.siglaPartido","deputado_.uriPartido","deputado_.siglaUf","deputado_.idLegislatura","deputado_.urlFoto","deputado_.email"
"Não","2023-03-22T17:38:24", 74299,https://dadosabertos.camara.leg.br/api/v2/deputados/74299,Leônidas Cristino,PDT,https://dadosabertos.camara.leg.br/api/v2/partidos/36786,CE,57,https://www.camara.leg.br/internet/deputado/bandep/74299.jpg,NA
"Não","2023-03-22T17:38:24",220555,https://dadosabertos.camara.leg.br/api/v2/deputados/220555,Daiana Santos,PCdoB,https://dadosabertos.camara.leg.br/api/v2/partidos/36779,RS,57,https://www.camara.leg.br/internet/deputado/bandep/220555.jpg,dep.daianasantos@camara.leg.br
"Não","2023-03-22T17:38:23",220670,https://dadosabertos.camara.leg.br/api/v2/deputados/220670,Iza Arruda,MDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36899,PE,57,https://www.camara.leg.br/internet/deputado/bandep/220670.jpg,dep.izaarruda@camara.leg.br
"Não","2023-03-22T17:38:22",160632,https://dadosabertos.camara.leg.br/api/v2/deputados/160632,Zé Silva,SOLIDARIEDADE,https://dadosabertos.camara.leg.br/api/v2/partidos/37904,MG,57,https://www.camara.leg.br/internet/deputado/bandep/160632.jpg,dep.zesilva@camara.leg.br
"Não","2023-03-22T17:38:22",220647,https://dadosabertos.camara.leg.br/api/v2/deputados/220647,Mauricio Neves,PP,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,SP,57,https://www.camara.leg.br/internet/deputado/bandep/220647.jpg,dep.mauricioneves@camara.leg.br
"Não","2023-03-22T17:38:20", 98615,https://dadosabertos.camara.leg.br/api/v2/deputados/98615,Ismael,PSD,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,SC,57,https://www.camara.leg.br/internet/deputado/bandep/98615.jpg,dep.ismael@camara.leg.br
"Não","2023-03-22T17:38:19",220543,https://dadosabertos.camara.leg.br/api/v2/deputados/220543,Ricardo Ayres,REPUBLICANOS,https://dadosabertos.camara.leg.br/api/v2/partidos/37908,TO,57,https://www.camara.leg.br/internet/deputado/bandep/220543.jpg,dep.ricardoayres@camara.leg.br
"Não","2023-03-22T17:38:19",220600,https://dadosabertos.camara.leg.br/api/v2/deputados/220600,Lebrão,UNIÃO,https://dadosabertos.camara.leg.br/api/v2/partidos/38009,RO,57,https://www.camara.leg.br/internet/deputado/bandep/220600.jpg,dep.lebrao@camara.leg.br
"Sim","2023-03-22T17:38:19",220622,https://dadosabertos.camara.leg.br/api/v2/deputados/220622,Nely Aquino,PODE,https://dadosabertos.camara.leg.br/api/v2/partidos/36896,MG,57,https://www.camara.leg.br/internet/deputado/bandep/220622.jpg,dep.nelyaquino@camara.leg.br
"Não","2023-03-22T17:38:18",220699,https://dadosabertos.camara.leg.br/api/v2/deputados/220699,Castro Neto,PSD,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,PI,57,https://www.camara.leg.br/internet/deputado/bandep/220699.jpg,dep.castroneto@camara.leg.br
