"tipoVoto","dataRegistroVoto","deputado_.id","deputado_.uri","deputado_.nome","deputado_.siglaPartido","deputado_.uriPartido","deputado_.siglaUf","deputado_.idLegislatura","deputado_.urlFoto","deputado_.email"
"Sim","2023-10-10T16:36:47",204410,https://dadosabertos.camara.leg.br/api/v2/deputados/204410,Luisa Canziani,PSD,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,PR,57,https://www.camara.leg.br/internet/deputado/bandep/204410.jpg,dep.luisacanziani@camara.leg.br
"Sim","2023-10-10T16:36:43",220629,https://dadosabertos.camara.leg.br/api/v2/deputados/220629,Dandara,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,MG,57,https://www.camara.leg.br/internet/deputado/bandep/220629.jpg,dep.dandara@camara.leg.br
"Sim","2023-10-10T16:36:43",226075,https://dadosabertos.camara.leg.br/api/v2/deputados/226075,Priscila Costa,PL,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,CE,57,https://www.camara.leg.br/internet/deputado/bandep/226075.jpg,NA
"Sim","2023-10-10T16:36:36",204495,https://dadosabertos.camara.leg.br/api/v2/deputados/204495,Airton Faleiro,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,PA,57,https://www.camara.leg.br/internet/deputado/bandep/204495.jpg,dep.airtonfaleiro@camara.leg.br
"Sim","2023-10-10T16:36:32",204474,https://dadosabertos.camara.leg.br/api/v2/deputados/204474,Juarez Costa,MDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36899,MT,57,https://www.camara.leg.br/internet/deputado/bandep/204474.jpg,NA
"Sim","2023-10-10T16:36:23",171623,https://dadosabertos.camara.leg.br/api/v2/deputados/171623,Fabio Reis,PSD,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,SE,57,https://www.camara.leg.br/internet/deputado/bandep/171623.jpg,NA
"Sim","2023-10-10T16:36:11",220684,https://dadosabertos.camara.leg.br/api/v2/deputados/220684,Tião Medeiros,PP,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,PR,57,https://www.camara.leg.br/internet/deputado/bandep/220684.jpg,dep.tiaomedeiros@camara.leg.br
"Sim","2023-10-10T16:36:02",220648,https://dadosabertos.camara.leg.br/api/v2/deputados/220648,Marangoni,UNIÃO,https://dadosabertos.camara.leg.br/api/v2/partidos/38009,SP,57,https://www.camara.leg.br/internet/deputado/bandep/220648.jpg,dep.marangoni@camara.leg.br
"Sim","2023-10-10T16:35:58",160610,https://dadosabertos.camara.leg.br/api/v2/deputados/160610,Valmir Assunção,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,BA,57,https://www.camara.leg.br/internet/deputado/bandep/160610.jpg,dep.valmirassuncao@camara.leg.br
"Sim","2023-10-10T16:35:54",160673,https://dadosabertos.camara.leg.br/api/v2/deputados/160673,Giovani Cherini,PL,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,RS,57,https://www.camara.leg.br/internet/deputado/bandep/160673.jpg,dep.giovanicherini@camara.leg.br
"Sim","2023-10-10T16:35:54",204398,https://dadosabertos.camara.leg.br/api/v2/deputados/204398,Felipe Francischini,UNIÃO,https://dadosabertos.camara.leg.br/api/v2/partidos/38009,PR,57,https://www.camara.leg.br/internet/deputado/bandep/204398.jpg,dep.felipefrancischini@camara.leg.br
"Sim","2023-10-10T16:35:52",160575,https://dadosabertos.camara.leg.br/api/v2/deputados/160575,Erika Kokay,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,DF,57,https://www.camara.leg.br/internet/deputado/bandep/160575.jpg,dep.erikakokay@camara.leg.br
"Sim","2023-10-10T16:35:41",204457,https://dadosabertos.camara.leg.br/api/v2/deputados/204457,Juninho do Pneu,UNIÃO,https://dadosabertos.camara.leg.br/api/v2/partidos/38009,RJ,57,https://www.camara.leg.br/internet/deputado/bandep/204457.jpg,dep.juninhodopneu@camara.leg.br
"Sim","2023-10-10T16:35:39",204549,https://dadosabertos.camara.leg.br/api/v2/deputados/204549,AJ Albuquerque,PP,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,CE,57,https://www.camara.leg.br/internet/deputado/bandep/204549.jpg,dep.ajalbuquerque@camara.leg.br
"Sim","2023-10-10T16:35:36",141431,https://dadosabertos.camara.leg.br/api/v2/deputados/141431,Fernando Coelho Filho,UNIÃO,https://dadosabertos.camara.leg.br/api/v2/partidos/38009,PE,57,https://www.camara.leg.br/internet/deputado/bandep/141431.jpg,dep.fernandocoelhofilho@camara.leg.br
