"tipoVoto","dataRegistroVoto","deputado_.id","deputado_.uri","deputado_.nome","deputado_.siglaPartido","deputado_.uriPartido","deputado_.siglaUf","deputado_.idLegislatura","deputado_.urlFoto","deputado_.email"
"Não","2024-05-07T18:24:33",220572,https://dadosabertos.camara.leg.br/api/v2/deputados/220572,Marussa Boldrin,MDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36899,GO,57,https://www.camara.leg.br/internet/deputado/bandep/220572.jpg,dep.marussaboldrin@camara.leg.br
"Não","2024-05-07T18:24:30",227433,https://dadosabertos.camara.leg.br/api/v2/deputados/227433,Douglas Viegas,UNIÃO,https://dadosabertos.camara.leg.br/api/v2/partidos/38009,SP,57,https://www.camara.leg.br/internet/deputado/bandep/227433.jpg,dep.douglasviegas@camara.leg.br
"Sim","2024-05-07T18:24:29",220526,https://dadosabertos.camara.leg.br/api/v2/deputados/220526,Gilvan da Federal,PL,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,ES,57,https://www.camara.leg.br/internet/deputado/bandep/220526.jpg,dep.gilvandafederal@camara.leg.br
"Não","2024-05-07T18:24:28",220611,https://dadosabertos.camara.leg.br/api/v2/deputados/220611,General Pazuello,PL,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,RJ,57,https://www.camara.leg.br/internet/deputado/bandep/220611.jpg,dep.generalpazuello@camara.leg.br
"Não","2024-05-07T18:24:26",220691,https://dadosabertos.camara.leg.br/api/v2/deputados/220691,Diego Coronel,PSD,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,BA,57,https://www.camara.leg.br/internet/deputado/bandep/220691.jpg,dep.diegocoronel@camara.leg.br
"Não","2024-05-07T18:24:25",163321,https://dadosabertos.camara.leg.br/api/v2/deputados/163321,Ronaldo Nogueira,REPUBLICANOS,https://dadosabertos.camara.leg.br/api/v2/partidos/37908,RS,57,https://www.camara.leg.br/internet/deputado/bandep/163321.jpg,dep.ronaldonogueira@camara.leg.br
"Não","2024-05-07T18:24:25",204391,https://dadosabertos.camara.leg.br/api/v2/deputados/204391,José Nelto,PP,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,GO,57,https://www.camara.leg.br/internet/deputado/bandep/204391.jpg,dep.josenelto@camara.leg.br
"Não","2024-05-07T18:24:24",227991,https://dadosabertos.camara.leg.br/api/v2/deputados/227991,Dr Flávio,PL,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,RJ,57,https://www.camara.leg.br/internet/deputado/bandep/227991.jpg,dep.drflavio@camara.leg.br
"Não","2024-05-07T18:24:23",204498,https://dadosabertos.camara.leg.br/api/v2/deputados/204498,Olival Marques,MDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36899,PA,57,https://www.camara.leg.br/internet/deputado/bandep/204498.jpg,dep.olivalmarques@camara.leg.br
"Sim","2024-05-07T18:24:23",220589,https://dadosabertos.camara.leg.br/api/v2/deputados/220589,Eduardo Velloso,UNIÃO,https://dadosabertos.camara.leg.br/api/v2/partidos/38009,AC,57,https://www.camara.leg.br/internet/deputado/bandep/220589.jpg,dep.eduardovelloso@camara.leg.br
"Não","2024-05-07T18:24:21",220552,https://dadosabertos.camara.leg.br/api/v2/deputados/220552,Zucco,PL,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,RS,57,https://www.camara.leg.br/internet/deputado/bandep/220552.jpg,dep.zucco@camara.leg.br
"Sim","2024-05-07T18:24:21",220654,https://dadosabertos.camara.leg.br/api/v2/deputados/220654,Delegado Paulo Bilynskyj,PL,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,SP,57,https://www.camara.leg.br/internet/deputado/bandep/220654.jpg,dep.delegadopaulobilynskyj@camara.leg.br
"Não","2024-05-07T18:24:18",221338,https://dadosabertos.camara.leg.br/api/v2/deputados/221338,Professora Luciene Cavalcante,PSOL,https://dadosabertos.camara.leg.br/api/v2/partidos/36839,SP,57,https://www.camara.leg.br/internet/deputado/bandep/221338.jpg,dep.professoralucienecavalcante@camara.leg.br
"Não","2024-05-07T18:24:16",221148,https://dadosabertos.camara.leg.br/api/v2/deputados/221148,Alfredinho,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,SP,57,https://www.camara.leg.br/internet/deputado/bandep/221148.jpg,dep.alfredinho@camara.leg.br
"Não","2024-05-07T18:24:14",104552,https://dadosabertos.camara.leg.br/api/v2/deputados/104552,Socorro Neri,PP,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,AC,57,https://www.camara.leg.br/internet/deputado/bandep/104552.jpg,dep.socorroneri@camara.leg.br
"Não","2024-05-07T18:24:14",220645,https://dadosabertos.camara.leg.br/api/v2/deputados/220645,Erika Hilton,PSOL,https://dadosabertos.camara.leg.br/api/v2/partidos/36839,SP,57,https://www.camara.leg.br/internet/deputado/bandep/220645.jpg,dep.erikahilton@camara.leg.br
"Não","2024-05-07T18:24:13",220666,https://dadosabertos.camara.leg.br/api/v2/deputados/220666,Coronel Meira,PL,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,PE,57,https://www.camara.leg.br/internet/deputado/bandep/220666.jpg,dep.coronelmeira@camara.leg.br
"Não","2024-05-07T18:24:10",178933,https://dadosabertos.camara.leg.br/api/v2/deputados/178933,Sergio Souza,MDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36899,PR,57,https://www.camara.leg.br/internet/deputado/bandep/178933.jpg,dep.sergiosouza@camara.leg.br
"Não","2024-05-07T18:24:10",220591,https://dadosabertos.camara.leg.br/api/v2/deputados/220591,Meire Serafim,UNIÃO,https://dadosabertos.camara.leg.br/api/v2/partidos/38009,AC,57,https://www.camara.leg.br/internet/deputado/bandep/220591.jpg,dep.meireserafim@camara.leg.br
"Não","2024-05-07T18:24:09", 73801,https://dadosabertos.camara.leg.br/api/v2/deputados/73801,Renildo Calheiros,PCdoB,https://dadosabertos.camara.leg.br/api/v2/partidos/36779,PE,57,https://www.camara.leg.br/internet/deputado/bandep/73801.jpg,dep.renildocalheiros@camara.leg.br
"Não","2024-05-07T18:24:09",178993,https://dadosabertos.camara.leg.br/api/v2/deputados/178993,Carlos Henrique Gaguim,UNIÃO,https://dadosabertos.camara.leg.br/api/v2/partidos/38009,TO,57,https://www.camara.leg.br/internet/deputado/bandep/178993.jpg,dep.carloshenriquegaguim@camara.leg.br
"Não","2024-05-07T18:24:09",220576,https://dadosabertos.camara.leg.br/api/v2/deputados/220576,Alfredo Gaspar,UNIÃO,https://dadosabertos.camara.leg.br/api/v2/partidos/38009,AL,57,https://www.camara.leg.br/internet/deputado/bandep/220576.jpg,dep.alfredogaspar@camara.leg.br
"Não","2024-05-07T18:24:08",204378,https://dadosabertos.camara.leg.br/api/v2/deputados/204378,Coronel Chrisóstomo,PL,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,RO,57,https://www.camara.leg.br/internet/deputado/bandep/204378.jpg,dep.coronelchrisostomo@camara.leg.br
"Sim","2024-05-07T18:24:08",209189,https://dadosabertos.camara.leg.br/api/v2/deputados/209189,Joseildo Ramos,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,BA,57,https://www.camara.leg.br/internet/deputado/bandep/209189.jpg,dep.joseildoramos@camara.leg.br
"Não","2024-05-07T18:24:07",204481,https://dadosabertos.camara.leg.br/api/v2/deputados/204481,Dr. Jaziel,PL,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,CE,57,https://www.camara.leg.br/internet/deputado/bandep/204481.jpg,dep.dr.jaziel@camara.leg.br
"Não","2024-05-07T18:24:07",220580,https://dadosabertos.camara.leg.br/api/v2/deputados/220580,Professora Goreth,PDT,https://dadosabertos.camara.leg.br/api/v2/partidos/36786,AP,57,https://www.camara.leg.br/internet/deputado/bandep/220580.jpg,dep.professoragoreth@camara.leg.br
"Não","2024-05-07T18:24:07",220664,https://dadosabertos.camara.leg.br/api/v2/deputados/220664,Guilherme Uchoa,PSB,https://dadosabertos.camara.leg.br/api/v2/partidos/36832,PE,57,https://www.camara.leg.br/internet/deputado/bandep/220664.jpg,dep.guilhermeuchoa@camara.leg.br
"Não","2024-05-07T18:24:06",204372,https://dadosabertos.camara.leg.br/api/v2/deputados/204372,Julio Cesar Ribeiro,REPUBLICANOS,https://dadosabertos.camara.leg.br/api/v2/partidos/37908,DF,57,https://www.camara.leg.br/internet/deputado/bandep/204372.jpg,dep.juliocesarribeiro@camara.leg.br
"Sim","2024-05-07T18:24:05",204528,https://dadosabertos.camara.leg.br/api/v2/deputados/204528,Adriana Ventura,NOVO,https://dadosabertos.camara.leg.br/api/v2/partidos/37901,SP,57,https://www.camara.leg.br/internet/deputado/bandep/204528.jpg,dep.adrianaventura@camara.leg.br
"Não","2024-05-07T18:24:01", 74371,https://dadosabertos.camara.leg.br/api/v2/deputados/74371,Rubens Otoni,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,GO,57,https://www.camara.leg.br/internet/deputado/bandep/74371.jpg,dep.rubensotoni@camara.leg.br
"Não","2024-05-07T18:24:01",218086,https://dadosabertos.camara.leg.br/api/v2/deputados/218086,Ely Santos,REPUBLICANOS,https://dadosabertos.camara.leg.br/api/v2/partidos/37908,SP,57,https://www.camara.leg.br/internet/deputado/bandep/218086.jpg,dep.elysantos@camara.leg.br
"Não","2024-05-07T18:23:59", 74171,https://dadosabertos.camara.leg.br/api/v2/deputados/74171,Chico Alencar,PSOL,https://dadosabertos.camara.leg.br/api/v2/partidos/36839,RJ,57,https://www.camara.leg.br/internet/deputado/bandep/74171.jpg,dep.chicoalencar@camara.leg.br
"Não","2024-05-07T18:23:59",141421,https://dadosabertos.camara.leg.br/api/v2/deputados/141421,Eduardo da Fonte,PP,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,PE,57,https://www.camara.leg.br/internet/deputado/bandep/141421.jpg,dep.eduardodafonte@camara.leg.br
"Não","2024-05-07T18:23:58", 74550,https://dadosabertos.camara.leg.br/api/v2/deputados/74550,João Leão,PP,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,BA,57,https://www.camara.leg.br/internet/deputado/bandep/74550.jpg,dep.joaoleao@camara.leg.br
