"id_objetosPossiveis","uri_objetosPossiveis","siglaTipo_objetosPossiveis","codTipo_objetosPossiveis","numero_objetosPossiveis","ano_objetosPossiveis","ementa_objetosPossiveis","id_proposicoesAfetadas","uri_proposicoesAfetadas","siglaTipo_proposicoesAfetadas","codTipo_proposicoesAfetadas","numero_proposicoesAfetadas","ano_proposicoesAfetadas","ementa_proposicoesAfetadas","id_votacao"
2425307,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2425307","RPD",890,15,0,"Requerimento Procedimental Genérico",2419197,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2419197","PL",139,545,2024,"Altera a Lei nº 14.002, de 22 de maio de 2020, e a Lei nº 11.771, de 17 de setembro de 2008, para atualizar e aprimorar o regime jurídico a que se submete a Agência Brasileira de Promoção Internacional do Turismo - Embratur.  NOVA EMENTA: Altera as Leis nºs 14.002, de 22 de maio de 2020, e 11.771, de 17 de setembro de 2008, para atualizar e aprimorar o regime jurídico a que se submete a Agência Brasileira de Promoção Internacional do Turismo (Embratur); e altera a Lei nº 12.462, de 4 de agosto de 2011.","2419197-54"
2425306,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2425306","PRLE",1001,1,0,"Altera a Lei nº 14.002, de 22 de maio de 2020, e a Lei nº 11.771, de 17 de setembro de 2008, para atualizar e aprimorar o regime jurídico a que se submete a Agência Brasileira de Promoção Internacional do Turismo - Embratur.",2419197,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2419197","PL",139,545,2024,"Altera a Lei nº 14.002, de 22 de maio de 2020, e a Lei nº 11.771, de 17 de setembro de 2008, para atualizar e aprimorar o regime jurídico a que se submete a Agência Brasileira de Promoção Internacional do Turismo - Embratur.  NOVA EMENTA: Altera as Leis nºs 14.002, de 22 de maio de 2020, e 11.771, de 17 de setembro de 2008, para atualizar e aprimorar o regime jurídico a que se submete a Agência Brasileira de Promoção Internacional do Turismo (Embratur); e altera a Lei nº 12.462, de 4 de agosto de 2011.","2419197-54"
2425302,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2425302","DTQ",1011,2,0,"Destaque de Emenda - PL 545/2024",2419197,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2419197","PL",139,545,2024,"Altera a Lei nº 14.002, de 22 de maio de 2020, e a Lei nº 11.771, de 17 de setembro de 2008, para atualizar e aprimorar o regime jurídico a que se submete a Agência Brasileira de Promoção Internacional do Turismo - Embratur.  NOVA EMENTA: Altera as Leis nºs 14.002, de 22 de maio de 2020, e 11.771, de 17 de setembro de 2008, para atualizar e aprimorar o regime jurídico a que se submete a Agência Brasileira de Promoção Internacional do Turismo (Embratur); e altera a Lei nº 12.462, de 4 de agosto de 2011.","2419197-54"
2425304,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2425304","RPD",332,14,0,"Requerimento de Votação Nominal-Destaque de Emenda - PL 545/2024",2419197,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2419197","PL",139,545,2024,"Altera a Lei nº 14.002, de 22 de maio de 2020, e a Lei nº 11.771, de 17 de setembro de 2008, para atualizar e aprimorar o regime jurídico a que se submete a Agência Brasileira de Promoção Internacional do Turismo - Embratur.  NOVA EMENTA: Altera as Leis nºs 14.002, de 22 de maio de 2020, e 11.771, de 17 de setembro de 2008, para atualizar e aprimorar o regime jurídico a que se submete a Agência Brasileira de Promoção Internacional do Turismo (Embratur); e altera a Lei nº 12.462, de 4 de agosto de 2011.","2419197-54"
2425286,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2425286","DTQ",1011,1,0,"Destaque de Emenda - PL 545/2024",2419197,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2419197","PL",139,545,2024,"Altera a Lei nº 14.002, de 22 de maio de 2020, e a Lei nº 11.771, de 17 de setembro de 2008, para atualizar e aprimorar o regime jurídico a que se submete a Agência Brasileira de Promoção Internacional do Turismo - Embratur.  NOVA EMENTA: Altera as Leis nºs 14.002, de 22 de maio de 2020, e 11.771, de 17 de setembro de 2008, para atualizar e aprimorar o regime jurídico a que se submete a Agência Brasileira de Promoção Internacional do Turismo (Embratur); e altera a Lei nº 12.462, de 4 de agosto de 2011.","2419197-54"
2425287,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2425287","RPD",332,13,0,"Requerimento de Votação Nominal-Destaque de Emenda - PL 545/2024",2419197,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2419197","PL",139,545,2024,"Altera a Lei nº 14.002, de 22 de maio de 2020, e a Lei nº 11.771, de 17 de setembro de 2008, para atualizar e aprimorar o regime jurídico a que se submete a Agência Brasileira de Promoção Internacional do Turismo - Embratur.  NOVA EMENTA: Altera as Leis nºs 14.002, de 22 de maio de 2020, e 11.771, de 17 de setembro de 2008, para atualizar e aprimorar o regime jurídico a que se submete a Agência Brasileira de Promoção Internacional do Turismo (Embratur); e altera a Lei nº 12.462, de 4 de agosto de 2011.","2419197-54"
2425238,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2425238","RPD",328,11,0,"Requerimento de Retirada de Matéria da Pauta - PL 545/2024",2419197,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2419197","PL",139,545,2024,"Altera a Lei nº 14.002, de 22 de maio de 2020, e a Lei nº 11.771, de 17 de setembro de 2008, para atualizar e aprimorar o regime jurídico a que se submete a Agência Brasileira de Promoção Internacional do Turismo - Embratur.  NOVA EMENTA: Altera as Leis nºs 14.002, de 22 de maio de 2020, e 11.771, de 17 de setembro de 2008, para atualizar e aprimorar o regime jurídico a que se submete a Agência Brasileira de Promoção Internacional do Turismo (Embratur); e altera a Lei nº 12.462, de 4 de agosto de 2011.","2419197-54"
2425239,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2425239","RPD",332,12,0,"Requerimento de Votação Nominal-Requerimento de Retirada de Matéria da Pauta - PL 545/2024",2419197,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2419197","PL",139,545,2024,"Altera a Lei nº 14.002, de 22 de maio de 2020, e a Lei nº 11.771, de 17 de setembro de 2008, para atualizar e aprimorar o regime jurídico a que se submete a Agência Brasileira de Promoção Internacional do Turismo - Embratur.  NOVA EMENTA: Altera as Leis nºs 14.002, de 22 de maio de 2020, e 11.771, de 17 de setembro de 2008, para atualizar e aprimorar o regime jurídico a que se submete a Agência Brasileira de Promoção Internacional do Turismo (Embratur); e altera a Lei nº 12.462, de 4 de agosto de 2011.","2419197-54"
2425235,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2425235","RPD",328,9,0,"Requerimento de Retirada de Matéria da Pauta - PL 545/2024",2419197,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2419197","PL",139,545,2024,"Altera a Lei nº 14.002, de 22 de maio de 2020, e a Lei nº 11.771, de 17 de setembro de 2008, para atualizar e aprimorar o regime jurídico a que se submete a Agência Brasileira de Promoção Internacional do Turismo - Embratur.  NOVA EMENTA: Altera as Leis nºs 14.002, de 22 de maio de 2020, e 11.771, de 17 de setembro de 2008, para atualizar e aprimorar o regime jurídico a que se submete a Agência Brasileira de Promoção Internacional do Turismo (Embratur); e altera a Lei nº 12.462, de 4 de agosto de 2011.","2419197-54"
2425236,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2425236","RPD",332,10,0,"Requerimento de Votação Nominal-Requerimento de Retirada de Matéria da Pauta - PL 545/2024",2419197,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2419197","PL",139,545,2024,"Altera a Lei nº 14.002, de 22 de maio de 2020, e a Lei nº 11.771, de 17 de setembro de 2008, para atualizar e aprimorar o regime jurídico a que se submete a Agência Brasileira de Promoção Internacional do Turismo - Embratur.  NOVA EMENTA: Altera as Leis nºs 14.002, de 22 de maio de 2020, e 11.771, de 17 de setembro de 2008, para atualizar e aprimorar o regime jurídico a que se submete a Agência Brasileira de Promoção Internacional do Turismo (Embratur); e altera a Lei nº 12.462, de 4 de agosto de 2011.","2419197-54"
2425280,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2425280","PPP",192,1,0,"Parecer proferido em Plenário pelo Relator, Dep. Leur Lomanto Júnior (UNIÃO-BA), pela Comissão de Relações Exteriores e de Defesa Nacional, que conclui pela aprovação do Projeto de Lei nº 545, de 2024.",2419197,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2419197","PL",139,545,2024,"Altera a Lei nº 14.002, de 22 de maio de 2020, e a Lei nº 11.771, de 17 de setembro de 2008, para atualizar e aprimorar o regime jurídico a que se submete a Agência Brasileira de Promoção Internacional do Turismo - Embratur.  NOVA EMENTA: Altera as Leis nºs 14.002, de 22 de maio de 2020, e 11.771, de 17 de setembro de 2008, para atualizar e aprimorar o regime jurídico a que se submete a Agência Brasileira de Promoção Internacional do Turismo (Embratur); e altera a Lei nº 12.462, de 4 de agosto de 2011.","2419197-54"
2425282,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2425282","PPP",192,1,0,"Parecer proferido em Plenário pelo Relator, Dep. Leur Lomanto Júnior (UNIÃO-BA), pela Comissão de Turismo, que conclui pela aprovação do Projeto de Lei nº 545, de 2024.",2419197,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2419197","PL",139,545,2024,"Altera a Lei nº 14.002, de 22 de maio de 2020, e a Lei nº 11.771, de 17 de setembro de 2008, para atualizar e aprimorar o regime jurídico a que se submete a Agência Brasileira de Promoção Internacional do Turismo - Embratur.  NOVA EMENTA: Altera as Leis nºs 14.002, de 22 de maio de 2020, e 11.771, de 17 de setembro de 2008, para atualizar e aprimorar o regime jurídico a que se submete a Agência Brasileira de Promoção Internacional do Turismo (Embratur); e altera a Lei nº 12.462, de 4 de agosto de 2011.","2419197-54"
2425283,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2425283","PPP",192,1,0,"Parecer proferido em Plenário pelo Relator, Dep. Leur Lomanto Júnior (UNIÃO-BA), pela Comissão de Finanças e Tributação, que conclui pela não implicação orçamentária e financeira do PL nº 545, de 2024, e do Substitutivo apresentado; e, no mérito, pela aprovação do PL nº 545, de 2024, na forma do Substitutivo apresentado.",2419197,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2419197","PL",139,545,2024,"Altera a Lei nº 14.002, de 22 de maio de 2020, e a Lei nº 11.771, de 17 de setembro de 2008, para atualizar e aprimorar o regime jurídico a que se submete a Agência Brasileira de Promoção Internacional do Turismo - Embratur.  NOVA EMENTA: Altera as Leis nºs 14.002, de 22 de maio de 2020, e 11.771, de 17 de setembro de 2008, para atualizar e aprimorar o regime jurídico a que se submete a Agência Brasileira de Promoção Internacional do Turismo (Embratur); e altera a Lei nº 12.462, de 4 de agosto de 2011.","2419197-54"
2425284,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2425284","PPP",192,1,0,"Parecer proferido em Plenário pelo Relator, Dep. Leur Lomanto Júnior (UNIÃO-BA), pela Comissão de Constituição e Justiça e de Cidadania, que conclui pela constitucionalidade, juridicidade e boa técnica legislativa do Projeto de Lei nº 545, de 2024, e do Substitutivo adotado pelo relator da Comissão de Finanças e Tributação.",2419197,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2419197","PL",139,545,2024,"Altera a Lei nº 14.002, de 22 de maio de 2020, e a Lei nº 11.771, de 17 de setembro de 2008, para atualizar e aprimorar o regime jurídico a que se submete a Agência Brasileira de Promoção Internacional do Turismo - Embratur.  NOVA EMENTA: Altera as Leis nºs 14.002, de 22 de maio de 2020, e 11.771, de 17 de setembro de 2008, para atualizar e aprimorar o regime jurídico a que se submete a Agência Brasileira de Promoção Internacional do Turismo (Embratur); e altera a Lei nº 12.462, de 4 de agosto de 2011.","2419197-54"
2425315,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2425315","PEP",442,1,0,"Parecer às Emendas de Plenário proferido pelo Relator, Dep. Leur Lomanto Júnior (UNIÃO-BA), pela Comissão de Relações Exteriores e de Defesa Nacional, que conclui pela rejeição das Emendas de Plenário de nºs 1 a 7.",2419197,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2419197","PL",139,545,2024,"Altera a Lei nº 14.002, de 22 de maio de 2020, e a Lei nº 11.771, de 17 de setembro de 2008, para atualizar e aprimorar o regime jurídico a que se submete a Agência Brasileira de Promoção Internacional do Turismo - Embratur.  NOVA EMENTA: Altera as Leis nºs 14.002, de 22 de maio de 2020, e 11.771, de 17 de setembro de 2008, para atualizar e aprimorar o regime jurídico a que se submete a Agência Brasileira de Promoção Internacional do Turismo (Embratur); e altera a Lei nº 12.462, de 4 de agosto de 2011.","2419197-54"
2425316,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2425316","PEP",442,1,0,"Parecer às Emendas de Plenário proferido pelo Relator, Dep. Leur Lomanto Júnior (UNIÃO-BA), pela Comissão de Turismo, que conclui pela rejeição das Emendas de Plenário de nºs 1 a 7.",2419197,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2419197","PL",139,545,2024,"Altera a Lei nº 14.002, de 22 de maio de 2020, e a Lei nº 11.771, de 17 de setembro de 2008, para atualizar e aprimorar o regime jurídico a que se submete a Agência Brasileira de Promoção Internacional do Turismo - Embratur.  NOVA EMENTA: Altera as Leis nºs 14.002, de 22 de maio de 2020, e 11.771, de 17 de setembro de 2008, para atualizar e aprimorar o regime jurídico a que se submete a Agência Brasileira de Promoção Internacional do Turismo (Embratur); e altera a Lei nº 12.462, de 4 de agosto de 2011.","2419197-54"
2425319,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2425319","PEP",442,1,0,"Parecer às Emendas de Plenário proferido pelo Relator, Dep. Leur Lomanto Júnior (UNIÃO-BA), pela Comissão de Finanças e Tributação, que conclui pela não implicação da matéria em aumento ou diminuição da receita ou da despesa públicas, não cabendo pronunciamento quanto à adequação financeira e orçamentária; e, no mérito, pela rejeição das Emendas de Plenário de nºs 1 a 7.",2419197,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2419197","PL",139,545,2024,"Altera a Lei nº 14.002, de 22 de maio de 2020, e a Lei nº 11.771, de 17 de setembro de 2008, para atualizar e aprimorar o regime jurídico a que se submete a Agência Brasileira de Promoção Internacional do Turismo - Embratur.  NOVA EMENTA: Altera as Leis nºs 14.002, de 22 de maio de 2020, e 11.771, de 17 de setembro de 2008, para atualizar e aprimorar o regime jurídico a que se submete a Agência Brasileira de Promoção Internacional do Turismo (Embratur); e altera a Lei nº 12.462, de 4 de agosto de 2011.","2419197-54"
2425321,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2425321","PEP",442,1,0,"Parecer às Emendas de Plenário proferido pelo Relator, Dep. Leur Lomanto Júnior (UNIÃO-BA), pela Comissão de Constituição e Justiça e de Cidadania, que conclui pela constitucionalidade, juridicidade e técnica legislativa das Emendas de Plenário de nºs 1 a 7.",2419197,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2419197","PL",139,545,2024,"Altera a Lei nº 14.002, de 22 de maio de 2020, e a Lei nº 11.771, de 17 de setembro de 2008, para atualizar e aprimorar o regime jurídico a que se submete a Agência Brasileira de Promoção Internacional do Turismo - Embratur.  NOVA EMENTA: Altera as Leis nºs 14.002, de 22 de maio de 2020, e 11.771, de 17 de setembro de 2008, para atualizar e aprimorar o regime jurídico a que se submete a Agência Brasileira de Promoção Internacional do Turismo (Embratur); e altera a Lei nº 12.462, de 4 de agosto de 2011.","2419197-54"
