"id_objetosPossiveis","uri_objetosPossiveis","siglaTipo_objetosPossiveis","codTipo_objetosPossiveis","numero_objetosPossiveis","ano_objetosPossiveis","ementa_objetosPossiveis","id_proposicoesAfetadas","uri_proposicoesAfetadas","siglaTipo_proposicoesAfetadas","codTipo_proposicoesAfetadas","numero_proposicoesAfetadas","ano_proposicoesAfetadas","ementa_proposicoesAfetadas","id_votacao"
2401340,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2401340","RPDR",889,7,0,"Requerimento Procedimental Genérico - PL 3072/2022",2345281,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2345281","PL",139,3072,2022,"Dispõe sobre o direito à informação sobre a possibilidade de cirurgia plástica reparadora da mama nos casos de mutilação decorrentes de tratamento de câncer.   NOVA EMENTA: Altera a Lei nº 9.797, de 6 de maio de 1999, para dispor sobre o direito à informação a respeito da possibilidade de realização da cirurgia plástica reparadora da mama no caso de mutilação decorrente de tratamento de câncer.","2345281-63"
2401353,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2401353","PPP",192,1,0,"Parecer proferido em Plenário pela Relatora, Dep. Ana Paula Lima (PT-SC), pela Comissão de Saúde, que conclui pela aprovação, na forma do Substitutivo da Comissão de Defesa dos Direitos da Mulher.",2345281,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2345281","PL",139,3072,2022,"Dispõe sobre o direito à informação sobre a possibilidade de cirurgia plástica reparadora da mama nos casos de mutilação decorrentes de tratamento de câncer.   NOVA EMENTA: Altera a Lei nº 9.797, de 6 de maio de 1999, para dispor sobre o direito à informação a respeito da possibilidade de realização da cirurgia plástica reparadora da mama no caso de mutilação decorrente de tratamento de câncer.","2345281-63"
2401355,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2401355","PPP",192,1,0,"Parecer proferido em Plenário pela Relatora, Dep. Ana Paula Leão (PP-MG), pela Comissão de Finanças e Tributação, que conclui pela não implicação em receitas ou despesas públicas do Projeto e do Substitutivo da Comissão de Defesa dos Direitos da Mulher.",2345281,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2345281","PL",139,3072,2022,"Dispõe sobre o direito à informação sobre a possibilidade de cirurgia plástica reparadora da mama nos casos de mutilação decorrentes de tratamento de câncer.   NOVA EMENTA: Altera a Lei nº 9.797, de 6 de maio de 1999, para dispor sobre o direito à informação a respeito da possibilidade de realização da cirurgia plástica reparadora da mama no caso de mutilação decorrente de tratamento de câncer.","2345281-63"
2401356,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2401356","PPP",192,1,0,"Parecer proferido em Plenário pela Relatora, Dep. Ana Paula Lima (PT-SC), pela Comissão de Constituição e Justiça e de Cidadania, que conclui pela constitucionalidade, juridicidade e boa técnica legislativa do Projeto e do Substitutivo da Comissão de Defesa dos Direitos da Mulher.",2345281,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2345281","PL",139,3072,2022,"Dispõe sobre o direito à informação sobre a possibilidade de cirurgia plástica reparadora da mama nos casos de mutilação decorrentes de tratamento de câncer.   NOVA EMENTA: Altera a Lei nº 9.797, de 6 de maio de 1999, para dispor sobre o direito à informação a respeito da possibilidade de realização da cirurgia plástica reparadora da mama no caso de mutilação decorrente de tratamento de câncer.","2345281-63"
2406821,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2406821","RDF",197,1,0,"Altera a Lei nº 9.797, de 6 de maio de 1999, para dispor sobre o direito à informação a respeito da possibilidade de realização da cirurgia plástica reparadora da mama no caso de mutilação decorrente de tratamento de câncer.",2345281,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2345281","PL",139,3072,2022,"Dispõe sobre o direito à informação sobre a possibilidade de cirurgia plástica reparadora da mama nos casos de mutilação decorrentes de tratamento de câncer.   NOVA EMENTA: Altera a Lei nº 9.797, de 6 de maio de 1999, para dispor sobre o direito à informação a respeito da possibilidade de realização da cirurgia plástica reparadora da mama no caso de mutilação decorrente de tratamento de câncer.","2345281-63"
2400959,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2400959","RPD",892,2,0,"Requerimento de Adiamento da Discussão Matéria Urgente - PL 3072/2022",2345281,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2345281","PL",139,3072,2022,"Dispõe sobre o direito à informação sobre a possibilidade de cirurgia plástica reparadora da mama nos casos de mutilação decorrentes de tratamento de câncer.   NOVA EMENTA: Altera a Lei nº 9.797, de 6 de maio de 1999, para dispor sobre o direito à informação a respeito da possibilidade de realização da cirurgia plástica reparadora da mama no caso de mutilação decorrente de tratamento de câncer.","2345281-63"
2400960,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2400960","RPD",467,3,0,"Requerimento de Adiamento da Votação Matéria Urgente - PL 3072/2022",2345281,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2345281","PL",139,3072,2022,"Dispõe sobre o direito à informação sobre a possibilidade de cirurgia plástica reparadora da mama nos casos de mutilação decorrentes de tratamento de câncer.   NOVA EMENTA: Altera a Lei nº 9.797, de 6 de maio de 1999, para dispor sobre o direito à informação a respeito da possibilidade de realização da cirurgia plástica reparadora da mama no caso de mutilação decorrente de tratamento de câncer.","2345281-63"
2400965,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2400965","RPD",332,5,0,"Requerimento de Votação Nominal-Requerimento de Adiamento da Votação Matéria Urgente - PL 3072/2022",2345281,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2345281","PL",139,3072,2022,"Dispõe sobre o direito à informação sobre a possibilidade de cirurgia plástica reparadora da mama nos casos de mutilação decorrentes de tratamento de câncer.   NOVA EMENTA: Altera a Lei nº 9.797, de 6 de maio de 1999, para dispor sobre o direito à informação a respeito da possibilidade de realização da cirurgia plástica reparadora da mama no caso de mutilação decorrente de tratamento de câncer.","2345281-63"
2400970,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2400970","RPD",332,6,0,"Requerimento de Votação Nominal-Requerimento de Adiamento da Discussão Matéria Urgente - PL 3072/2022",2345281,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2345281","PL",139,3072,2022,"Dispõe sobre o direito à informação sobre a possibilidade de cirurgia plástica reparadora da mama nos casos de mutilação decorrentes de tratamento de câncer.   NOVA EMENTA: Altera a Lei nº 9.797, de 6 de maio de 1999, para dispor sobre o direito à informação a respeito da possibilidade de realização da cirurgia plástica reparadora da mama no caso de mutilação decorrente de tratamento de câncer.","2345281-63"
2400957,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2400957","RPD",328,1,0,"Requerimento de Retirada de Matéria da Pauta - PL 3072/2022",2345281,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2345281","PL",139,3072,2022,"Dispõe sobre o direito à informação sobre a possibilidade de cirurgia plástica reparadora da mama nos casos de mutilação decorrentes de tratamento de câncer.   NOVA EMENTA: Altera a Lei nº 9.797, de 6 de maio de 1999, para dispor sobre o direito à informação a respeito da possibilidade de realização da cirurgia plástica reparadora da mama no caso de mutilação decorrente de tratamento de câncer.","2345281-63"
2400962,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2400962","RPD",332,4,0,"Requerimento de Votação Nominal-Requerimento de Retirada de Matéria da Pauta - PL 3072/2022",2345281,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2345281","PL",139,3072,2022,"Dispõe sobre o direito à informação sobre a possibilidade de cirurgia plástica reparadora da mama nos casos de mutilação decorrentes de tratamento de câncer.   NOVA EMENTA: Altera a Lei nº 9.797, de 6 de maio de 1999, para dispor sobre o direito à informação a respeito da possibilidade de realização da cirurgia plástica reparadora da mama no caso de mutilação decorrente de tratamento de câncer.","2345281-63"
2400623,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2400623","PRLP",891,1,0,"Dispõe sobre o direito à informação sobre a possibilidade de cirurgia plástica reparadora da mama nos casos de mutilação decorrentes de tratamento de câncer.",2345281,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2345281","PL",139,3072,2022,"Dispõe sobre o direito à informação sobre a possibilidade de cirurgia plástica reparadora da mama nos casos de mutilação decorrentes de tratamento de câncer.   NOVA EMENTA: Altera a Lei nº 9.797, de 6 de maio de 1999, para dispor sobre o direito à informação a respeito da possibilidade de realização da cirurgia plástica reparadora da mama no caso de mutilação decorrente de tratamento de câncer.","2345281-63"
2389122,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2389122","REQ",392,3148,2023,"Requer, nos termos do artigo 155 do Regimento Interno, tramitação sob o regime urgência do Projeto de Lei nº 3072, de 2022.",2345281,"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2345281","PL",139,3072,2022,"Dispõe sobre o direito à informação sobre a possibilidade de cirurgia plástica reparadora da mama nos casos de mutilação decorrentes de tratamento de câncer.   NOVA EMENTA: Altera a Lei nº 9.797, de 6 de maio de 1999, para dispor sobre o direito à informação a respeito da possibilidade de realização da cirurgia plástica reparadora da mama no caso de mutilação decorrente de tratamento de câncer.","2345281-63"
